user_name,from_key,to_key,flight_time,dwell_time
akshaya,n,n,,95.0
akshaya,n,c,199.0,
akshaya,c,c,,83.0
akshaya,c,r,218.0,
akshaya,r,r,,66.0
akshaya,r,e,443.0,
akshaya,e,e,,59.0
akshaya,e,a,181.0,
akshaya,a,a,,89.0
akshaya,a,s,132.0,
akshaya,s,s,,67.0
akshaya,s,e,130.0,
akshaya,e,e,,66.0
akshaya,e, ,162.0,
akshaya, , ,,89.0
akshaya, ,y,414.0,
akshaya,y,y,,93.0
akshaya,y,o,61.0,
akshaya,o,o,,117.0
akshaya,o,u,11.0,
akshaya,u,u,,62.0
akshaya,u,r,228.0,
akshaya,r,r,,78.0
akshaya,r, ,120.0,
akshaya, , ,,113.0
akshaya, ,t,352.0,
akshaya,t,t,,80.0
akshaya,t,y,163.0,
akshaya,y,y,,55.0
akshaya,y,p,310.0,
akshaya,p,p,,91.0
akshaya,p,i,170.0,
akshaya,i,i,,129.0
akshaya,i,n,100.0,
akshaya,n,n,,94.0
akshaya,n,g,131.0,
akshaya,g,g,,84.0
akshaya,g, ,189.0,
akshaya, , ,,113.0
akshaya, ,s,493.0,
akshaya,s,s,,76.0
akshaya,s,p,103.0,
akshaya,p,p,,90.0
akshaya,p,e,60.0,
akshaya,e,e,,64.0
akshaya,e,e,113.0,
akshaya,e,e,,63.0
akshaya,e,d,161.0,
akshaya,d,d,,65.0
akshaya,d, ,104.0,
akshaya, , ,,152.0
akshaya, ,i,476.0,
akshaya,i,i,,129.0
akshaya,i,s,47.0,
akshaya,s,s,,86.0
akshaya,s, ,49.0,
akshaya, , ,,118.0
akshaya, ,t,133.0,
akshaya,t,t,,80.0
akshaya,t,o,170.0,
akshaya,o,o,,112.0
akshaya,o, ,60.0,
akshaya, , ,,106.0
akshaya, ,y,467.0,
akshaya,y,y,,142.0
akshaya,y,Backspace,1051.0,
akshaya,Backspace,Backspace,,87.0
akshaya,Backspace,t,194.0,
akshaya,Backspace,y,301.0,
akshaya,t,t,,127.0
akshaya,y,y,,125.0
akshaya,y,p,48.0,
akshaya,p,p,,144.0
akshaya,p,e,239.0,
akshaya,e,e,,102.0
akshaya,e, ,145.0,
akshaya, , ,,125.0
akshaya, ,e,560.0,
akshaya,e,e,,85.0
akshaya,e,a,164.0,
akshaya,a,a,,70.0
akshaya,a,s,122.0,
akshaya,s,s,,93.0
akshaya,s,y,264.0,
akshaya,y,y,,40.0
akshaya,y, ,325.0,
akshaya, , ,,166.0
akshaya, ,s,455.0,
akshaya,s,s,,71.0
akshaya,s,e,139.0,
akshaya,e,e,,90.0
akshaya,e,n,89.0,
akshaya,n,n,,119.0
akshaya,n,t,45.0,
akshaya,t,t,,69.0
akshaya,t,e,113.0,
akshaya,e,e,,111.0
akshaya,e,n,60.0,
akshaya,n,n,,120.0
akshaya,n,c,312.0,
akshaya,c,c,,59.0
akshaya,c,e,173.0,
akshaya,e,e,,72.0
akshaya,e,s,186.0,
akshaya,s,s,,62.0
akshaya,s, ,964.0,
akshaya, , ,,145.0
akshaya, ,o,1997.0,
akshaya,o,o,,125.0
akshaya,o,v,47.0,
akshaya,v,v,,94.0
akshaya,v,e,132.0,
akshaya,e,e,,163.0
akshaya,e,r,3.0,
akshaya,r,r,,82.0
akshaya,r, ,134.0,
akshaya, , ,,143.0
akshaya, ,a,2.0,
akshaya,a,a,,92.0
akshaya,a,n,71.0,
akshaya,n,n,,110.0
akshaya,n,d,73.0,
akshaya,d,d,,78.0
akshaya,d, ,54.0,
akshaya, , ,,114.0
akshaya, ,o,315.0,
akshaya,o,o,,113.0
akshaya,o,v,112.0,
akshaya,v,v,,92.0
akshaya,v,e,136.0,
akshaya,e,e,,157.0
akshaya,e,r,52.0,
akshaya,r,r,,51.0
akshaya,r,.,360.0,
akshaya,.,.,,130.0
akshaya,., ,640.0,
akshaya, , ,,119.0
akshaya, ,Shift,277.0,
akshaya, ,T,451.0,
akshaya,T,T,,160.0
akshaya,Shift,Shift,,414.0
akshaya,Shift,h,34.0,
akshaya,h,h,,91.0
akshaya,h,a,304.0,
akshaya,a,a,,122.0
akshaya,a,t,93.0,
akshaya,t,t,,114.0
akshaya,t, ,98.0,
akshaya, , ,,106.0
akshaya, ,w,152.0,
akshaya,w,w,,104.0
akshaya,w,i,286.0,
akshaya,i,i,,85.0
akshaya,i,l,146.0,
akshaya,l,l,,113.0
akshaya,l,l,84.0,
akshaya,l,l,,96.0
akshaya,l, ,49.0,
akshaya, , ,,137.0
akshaya, ,h,320.0,
akshaya,h,h,,99.0
akshaya,h,e,241.0,
akshaya,e,e,,98.0
akshaya,e,l,165.0,
akshaya,e,p,253.0,
akshaya,l,l,,169.0
akshaya,p,p,,176.0
akshaya,p, ,195.0,
akshaya, , ,,105.0
akshaya, ,y,359.0,
akshaya,y,y,,127.0
akshaya,y,o,65.0,
akshaya,y,u,216.0,
akshaya,o,o,,170.0
akshaya,u,u,,110.0
akshaya,u, ,184.0,
akshaya, , ,,131.0
akshaya, ,t,331.0,
akshaya,t,t,,75.0
akshaya,t,o,168.0,
akshaya,o,o,,114.0
akshaya,o, ,26.0,
akshaya, , ,,140.0
akshaya, ,t,87.0,
akshaya, ,y,236.0,
akshaya,t,t,,164.0
akshaya,y,y,,98.0
akshaya,y,p,61.0,
akshaya,p,p,,131.0
akshaya,p,e,261.0,
akshaya,e,e,,66.0
akshaya,e, ,180.0,
akshaya, , ,,137.0
akshaya, ,s,348.0,
akshaya,s,s,,108.0
akshaya,s,m,102.0,
akshaya,m,m,,110.0
akshaya,m,o,169.0,
akshaya,o,o,,96.0
akshaya,o,o,107.0,
akshaya,o,o,,72.0
akshaya,o,t,97.0,
akshaya,o,h,281.0,
akshaya,t,t,,204.0
akshaya,h,h,,88.0
akshaya,h,l,91.0,
akshaya,l,l,,153.0
akshaya,l,y,18.0,
akshaya,y,y,,91.0
akshaya,y, ,141.0,
akshaya, , ,,110.0
akshaya, ,w,615.0,
akshaya,w,w,,66.0
akshaya,w,i,142.0,
akshaya,i,i,,109.0
akshaya,i,t,119.0,
akshaya,t,t,,104.0
akshaya,t,h,113.0,
akshaya,h,h,,70.0
akshaya,h,o,126.0,
akshaya,o,o,,165.0
akshaya,o,u,37.0,
akshaya,u,u,,93.0
akshaya,u,t,246.0,
akshaya,t,t,,90.0
akshaya,t, ,263.0,
akshaya, , ,,139.0
akshaya, ,p,620.0,
akshaya,p,p,,168.0
akshaya,p,a,327.0,
akshaya,a,a,,97.0
akshaya,a,u,150.0,
akshaya,u,u,,94.0
akshaya,u,s,890.0,
akshaya,s,s,,103.0
akshaya,s,i,61.0,
akshaya,s,n,213.0,
akshaya,i,i,,206.0
akshaya,n,n,,149.0
akshaya,n,g,484.0,
akshaya,g,g,,36.0
akshaya,g,.,287.0,
akshaya,.,.,,105.0
akshaya,., ,326.0,
akshaya, , ,,93.0
akshaya, ,Shift,178.0,
akshaya, ,T,566.0,
akshaya,T,T,,143.0
akshaya,Shift,Shift,,554.0
akshaya,Shift,r,122.0,
akshaya,r,r,,93.0
akshaya,r,y,199.0,
akshaya,y,y,,60.0
akshaya,y, ,180.0,
akshaya, , ,,142.0
akshaya, ,t,770.0,
akshaya,t,t,,71.0
akshaya,t,a,341.0,
akshaya,a,a,,119.0
akshaya,a,k,68.0,
akshaya,a,i,227.0,
akshaya,k,k,,174.0
akshaya,i,i,,154.0
akshaya,i,n,74.0,
akshaya,n,n,,133.0
akshaya,n,g,59.0,
akshaya,g,g,,98.0
akshaya,g, ,122.0,
akshaya, , ,,166.0
akshaya, ,a,366.0,
akshaya,a,a,,124.0
akshaya,a, ,102.0,
akshaya, , ,,118.0
akshaya, ,t,64.0,
akshaya,t,t,,77.0
akshaya,t,y,151.0,
akshaya,y,y,,76.0
akshaya,y,p,120.0,
akshaya,p,p,,127.0
akshaya,p,i,169.0,
akshaya,i,i,,153.0
akshaya,i,n,54.0,
akshaya,n,n,,120.0
akshaya,n,g,187.0,
akshaya,g,g,,54.0
akshaya,g, ,140.0,
akshaya, , ,,140.0
akshaya, ,s,242.0,
akshaya,s,s,,105.0
akshaya,s,p,137.0,
akshaya,p,p,,107.0
akshaya,p,e,69.0,
akshaya,e,e,,47.0
akshaya,e,e,133.0,
akshaya,e,e,,68.0
akshaya,e,d,169.0,
akshaya,d,d,,79.0
akshaya,d, ,69.0,
akshaya, , ,,155.0
akshaya, ,t,149.0,
akshaya,t,t,,103.0
akshaya,t,e,134.0,
akshaya,e,e,,75.0
akshaya,e,s,153.0,
akshaya,s,s,,88.0
akshaya,s,t,164.0,
akshaya,t,t,,56.0
akshaya,t, ,267.0,
akshaya, , ,,133.0
akshaya, ,b,272.0,
akshaya,b,b,,80.0
akshaya,b,e,177.0,
akshaya,e,e,,88.0
akshaya,e,f,113.0,
akshaya,f,f,,111.0
akshaya,f,o,93.0,
akshaya,f,r,233.0,
akshaya,o,o,,150.0
akshaya,r,r,,77.0
akshaya,r,e,110.0,
akshaya,e,e,,102.0
akshaya,e, ,74.0,
akshaya,e,a,190.0,
akshaya, , ,,175.0
akshaya,a,a,,123.0
akshaya,a,n,70.0,
akshaya,n,n,,169.0
akshaya,n,d,8.0,
akshaya,d,d,,70.0
akshaya,d, ,45.0,
akshaya, , ,,142.0
akshaya, ,a,126.0,
akshaya,a,a,,118.0
akshaya,a,f,156.0,
akshaya,f,f,,56.0
akshaya,f,t,182.0,
akshaya,t,t,,67.0
akshaya,t,r,267.0,
akshaya,r,r,,130.0
akshaya,r, ,299.0,
akshaya, , ,,140.0
akshaya, ,Backspace,491.0,
akshaya,Backspace,Backspace,,125.0
akshaya,Backspace,Backspace,76.0,
akshaya,Backspace,Backspace,,113.0
akshaya,Backspace,e,497.0,
akshaya,Backspace,r,627.0,
akshaya,e,e,,194.0
akshaya,r,r,,174.0
akshaya,r, ,609.0,
akshaya, , ,,121.0
akshaya, ,t,116.0,
akshaya,t,t,,105.0
akshaya,t,o,161.0,
akshaya,o,o,,180.0
akshaya,o, ,2.0,
akshaya, , ,,75.0
akshaya, ,s,168.0,
akshaya,s,s,,97.0
akshaya,s,e,139.0,
akshaya,e,e,,54.0
akshaya,e,e,80.0,
akshaya,e,e,,85.0
akshaya,e, ,348.0,
akshaya, , ,,142.0
akshaya, ,f,169.0,
akshaya,f,f,,133.0
akshaya,f,o,116.0,
akshaya,o,o,,129.0
akshaya,o,r,28.0,
akshaya,r,r,,123.0
akshaya,r, ,517.0,
akshaya, , ,,124.0
akshaya, ,y,136.0,
akshaya,y,y,,90.0
akshaya,y,o,312.0,
akshaya,o,o,,156.0
akshaya,o,u,258.0,
akshaya,u,u,,130.0
akshaya,u,r,102.0,
akshaya,r,r,,79.0
akshaya,r,s,206.0,
akshaya,s,s,,90.0
akshaya,s,e,155.0,
akshaya,e,e,,87.0
akshaya,e,l,92.0,
akshaya,l,l,,150.0
akshaya,l,f,47.0,
akshaya,f,f,,113.0
akshaya,f,.,713.0,
akshaya,.,.,,119.0
akshaya,., ,266.0,
akshaya, , ,,120.0
akshaya, ,Shift,592.0,
akshaya, ,Y,872.0,
akshaya,Y,Y,,89.0
akshaya,Shift,Shift,,407.0
akshaya,Shift,o,362.0,
akshaya,o,o,,146.0
akshaya,o,u,119.0,
akshaya,u,u,,100.0
akshaya,u, ,55.0,
akshaya, , ,,130.0
akshaya, ,c,196.0,
akshaya,c,c,,105.0
akshaya,c,a,151.0,
akshaya,a,a,,143.0
akshaya,a,n,72.0,
akshaya,n,n,,104.0
akshaya,n, ,248.0,
akshaya, , ,,150.0
akshaya, ,e,355.0,
akshaya,e,e,,101.0
akshaya,e,v,150.0,
akshaya,v,v,,77.0
akshaya,v,e,131.0,
akshaya,e,e,,115.0
akshaya,e,n,66.0,
akshaya,n,n,,135.0
akshaya,n, ,107.0,
akshaya, , ,,81.0
akshaya, ,w,765.0,
akshaya,w,w,,117.0
akshaya,w,o,40.0,
akshaya,o,o,,146.0
akshaya,o,r,45.0,
akshaya,r,r,,69.0
akshaya,r,k,139.0,
akshaya,k,k,,102.0
akshaya,k, ,146.0,
akshaya, , ,,55.0
akshaya, ,t,235.0,
akshaya,t,t,,97.0
akshaya,t,h,519.0,
akshaya,h,h,,78.0
akshaya,h,r,168.0,
akshaya,r,r,,85.0
akshaya,r,o,104.0,
akshaya,o,o,,110.0
akshaya,o,u,164.0,
akshaya,u,u,,122.0
akshaya,u,g,146.0,
akshaya,u,h,339.0,
akshaya,g,g,,204.0
akshaya,h,h,,82.0
akshaya,h, ,472.0,
akshaya, , ,,152.0
akshaya, ,t,263.0,
akshaya,t,t,,181.0
akshaya,t,h,26.0,
akshaya,h,h,,100.0
akshaya,h,i,100.0,
akshaya,i,i,,173.0
akshaya,i,s,36.0,
akshaya,s,s,,99.0
akshaya,s, ,130.0,
akshaya,s,s,246.0,
akshaya, , ,,160.0
akshaya,s,s,,92.0
akshaya,s,e,115.0,
akshaya,e,e,,85.0
akshaya,e,c,155.0,
akshaya,c,c,,72.0
akshaya,c,t,187.0,
akshaya,t,t,,82.0
akshaya,t,i,81.0,
akshaya,t,o,233.0,
akshaya,i,i,,216.0
akshaya,i,n,121.0,
akshaya,o,o,,253.0
akshaya,n,n,,106.0
akshaya,n, ,140.0,
akshaya, , ,,131.0
akshaya, ,m,612.0,
akshaya,m,m,,110.0
akshaya,m,u,143.0,
akshaya,u,u,,117.0
akshaya,u,l,380.0,
akshaya,l,l,,125.0
akshaya,l,t,118.0,
akshaya,t,t,,123.0
akshaya,t,i,93.0,
akshaya,i,i,,103.0
akshaya,i,p,220.0,
akshaya,i,l,382.0,
akshaya,p,p,,187.0
akshaya,l,l,,137.0
akshaya,l,e,169.0,
akshaya,e,e,,113.0
akshaya,e, ,213.0,
akshaya, , ,,119.0
akshaya, ,t,404.0,
akshaya,t,t,,99.0
akshaya,t,i,63.0,
akshaya,t,m,214.0,
akshaya,i,i,,219.0
akshaya,m,m,,169.0
akshaya,m,e,95.0,
akshaya,e,e,,83.0
akshaya,e,s,172.0,
akshaya,s,s,,103.0
akshaya,s, ,82.0,
akshaya, , ,,151.0
akshaya, ,a,180.0,
akshaya,a,a,,138.0
akshaya,a,n,24.0,
akshaya,n,n,,142.0
akshaya,n,d,33.0,
akshaya,d,d,,97.0
akshaya,d, ,62.0,
akshaya, , ,,152.0
akshaya, ,t,40.0,
akshaya,t,t,,97.0
akshaya,t,e,531.0,
akshaya,e,e,,117.0
akshaya,e,n,103.0,
akshaya,n,n,,137.0
akshaya,n,Backspace,642.0,
akshaya,Backspace,Backspace,,92.0
akshaya,Backspace,Backspace,99.0,
akshaya,Backspace,Backspace,,97.0
akshaya,Backspace,h,637.0,
akshaya,h,h,,98.0
akshaya,h,e,100.0,
akshaya,e,e,,166.0
akshaya,e,n,39.0,
akshaya,n,n,,110.0
akshaya,n, ,81.0,
akshaya, , ,,145.0
akshaya, ,t,374.0,
akshaya,t,t,,133.0
akshaya,t,r,123.0,
akshaya,r,r,,92.0
akshaya,r,a,285.0,
akshaya,a,a,,111.0
akshaya,a,c,155.0,
akshaya,c,c,,100.0
akshaya,c,k,83.0,
akshaya,k,k,,140.0
akshaya,k, ,61.0,
akshaya, , ,,126.0
akshaya, ,y,674.0,
akshaya,y,y,,128.0
akshaya,y,o,28.0,
akshaya,o,o,,171.0
akshaya,o,u,13.0,
akshaya,u,u,,123.0
akshaya,u,r,229.0,
akshaya,u, ,330.0,
akshaya,r,r,,115.0
akshaya, , ,,132.0
akshaya, ,p,347.0,
akshaya,p,p,,138.0
akshaya,p,r,135.0,
akshaya,r,r,,85.0
akshaya,r,o,48.0,
akshaya,o,o,,157.0
akshaya,o,g,124.0,
akshaya,g,g,,99.0
akshaya,g,r,212.0,
akshaya,r,r,,116.0
akshaya,r,e,184.0,
akshaya,e,e,,20.0
akshaya,e,s,1431.0,
akshaya,s,s,,102.0
akshaya,s,s,133.0,
akshaya,s,s,,133.0
akshaya,s,.,164.0,
akshaya,.,.,,127.0
akshaya,Shift,Shift,,457.0
akshaya,a, ,159.0,
akshaya, , ,,133.0
akshaya, ,g,419.0,
akshaya,g,g,,79.0
akshaya,g,o,140.0,
akshaya,o,o,,98.0
akshaya,o,o,91.0,
akshaya,o,o,,79.0
akshaya,o,d,117.0,
akshaya,d,d,,97.0
akshaya,d, ,166.0,
akshaya, , ,,166.0
akshaya, ,w,44.0,
akshaya,w,w,,71.0
akshaya,w,a,149.0,
akshaya,a,a,,116.0
akshaya,a,y,144.0,
akshaya,y,y,,106.0
akshaya,y, ,120.0,
akshaya, , ,,100.0
akshaya, ,t,870.0,
akshaya,t,t,,89.0
akshaya,t,o,134.0,
akshaya,o,o,,114.0
akshaya,o, ,70.0,
akshaya, , ,,136.0
akshaya, ,i,1170.0,
akshaya,i,i,,261.0
akshaya,i,n,255.0,
akshaya,n,n,,110.0
akshaya,n,c,209.0,
akshaya,c,c,,107.0
akshaya,c,r,303.0,
akshaya,r,r,,67.0
akshaya,r,e,150.0,
akshaya,e,e,,60.0
akshaya,e,a,185.0,
akshaya,a,a,,101.0
akshaya,a,s,212.0,
akshaya,s,s,,72.0
akshaya,s,e,191.0,
akshaya,e,e,,55.0
akshaya,e, ,318.0,
akshaya, , ,,143.0
akshaya, ,y,462.0,
akshaya,y,y,,114.0
akshaya,y,o,51.0,
akshaya,o,o,,144.0
akshaya,o,u,11.0,
akshaya,u,u,,69.0
akshaya,u,r,336.0,
akshaya,r,r,,54.0
akshaya,r, ,186.0,
akshaya, , ,,130.0
akshaya, ,t,472.0,
akshaya,t,t,,155.0
akshaya,t,y,35.0,
akshaya,y,y,,90.0
akshaya,y,p,53.0,
akshaya,p,p,,126.0
akshaya,p,i,135.0,
akshaya,i,i,,131.0
akshaya,i,n,192.0,
akshaya,n,n,,97.0
akshaya,n,g,125.0,
akshaya,g,g,,105.0
akshaya,g, ,145.0,
akshaya, , ,,106.0
akshaya, ,s,386.0,
akshaya,s,s,,109.0
akshaya,s,p,28.0,
akshaya,p,p,,118.0
akshaya,p,e,40.0,
akshaya,e,e,,50.0
akshaya,e,e,113.0,
akshaya,e,e,,78.0
akshaya,e,d,162.0,
akshaya,d,d,,78.0
akshaya,d, ,102.0,
akshaya, , ,,152.0
akshaya, ,i,511.0,
akshaya,i,i,,121.0
akshaya,i,s,60.0,
akshaya,s,s,,94.0
akshaya,s, ,40.0,
akshaya, , ,,136.0
akshaya, ,t,75.0,
akshaya,t,t,,90.0
akshaya,t,o,117.0,
akshaya,o,o,,115.0
akshaya,o, ,91.0,
akshaya, , ,,113.0
akshaya, ,t,132.0,
akshaya,t,t,,99.0
akshaya,t,t,35.0,
akshaya,t,y,69.0,
akshaya,t,t,,54.0
akshaya,y,y,,88.0
akshaya,y,p,54.0,
akshaya,p,p,,104.0
akshaya,p,e,343.0,
akshaya,e,e,,57.0
akshaya,e,Backspace,1064.0,
akshaya,Backspace,Backspace,,67.0
akshaya,Backspace,Backspace,154.0,
akshaya,Backspace,Backspace,,72.0
akshaya,Backspace,Backspace,114.0,
akshaya,Backspace,Backspace,,78.0
akshaya,Backspace,Backspace,103.0,
akshaya,Backspace,Backspace,,74.0
akshaya,Backspace,y,730.0,
akshaya,y,y,,76.0
akshaya,y,p,85.0,
akshaya,p,p,,132.0
akshaya,p,e,262.0,
akshaya,e,e,,68.0
akshaya,e, ,192.0,
akshaya, , ,,73.0
akshaya, ,e,574.0,
akshaya,e,e,,73.0
akshaya,e,a,115.0,
akshaya,a,a,,101.0
akshaya,a,s,271.0,
akshaya,s,s,,15.0
akshaya,s,y,311.0,
akshaya,y,y,,68.0
akshaya,y, ,180.0,
akshaya, , ,,123.0
akshaya, ,s,676.0,
akshaya,s,s,,97.0
akshaya,s,e,135.0,
akshaya,e,e,,103.0
akshaya,e,n,69.0,
akshaya,n,n,,106.0
akshaya,n,t,23.0,
akshaya,t,t,,72.0
akshaya,t,e,117.0,
akshaya,e,e,,114.0
akshaya,e,n,60.0,
akshaya,n,n,,108.0
akshaya,n,c,73.0,
akshaya,c,c,,74.0
akshaya,c,e,179.0,
akshaya,e,e,,74.0
akshaya,e,s,154.0,
akshaya,s,s,,89.0
akshaya,s, ,953.0,
akshaya, , ,,117.0
akshaya, ,o,434.0,
akshaya,o,o,,99.0
akshaya,o,v,38.0,
akshaya,v,v,,96.0
akshaya,v,e,154.0,
akshaya,e,e,,121.0
akshaya,e,r,77.0,
akshaya,r,r,,88.0
akshaya,r, ,146.0,
akshaya, , ,,170.0
akshaya, ,a,77.0,
akshaya,a,a,,100.0
akshaya,a,n,47.0,
akshaya,n,n,,149.0
akshaya,n,d,4.0,
akshaya,d,d,,88.0
akshaya,d, ,67.0,
akshaya, , ,,131.0
akshaya, ,o,350.0,
akshaya,o,o,,105.0
akshaya,o,v,120.0,
akshaya,v,v,,50.0
akshaya,v,e,206.0,
akshaya,v,r,374.0,
akshaya,e,e,,189.0
akshaya,r,r,,113.0
akshaya,r,.,662.0,
akshaya,.,.,,69.0
akshaya,., ,347.0,
akshaya, , ,,76.0
akshaya, ,Shift,166.0,
akshaya, ,T,370.0,
akshaya,Shift,Shift,,485.0
akshaya,Shift,h,10.0,
akshaya,t,t,,7215.0
akshaya,h,h,,137.0
akshaya,h,a,510.0,
akshaya,a,a,,102.0
akshaya,a,t,140.0,
akshaya,t,t,,100.0
akshaya,t, ,67.0,
akshaya, , ,,162.0
akshaya, ,w,16.0,
akshaya,w,w,,120.0
akshaya,w,i,187.0,
akshaya,i,i,,75.0
akshaya,i,l,154.0,
akshaya,l,l,,80.0
akshaya,l,l,82.0,
akshaya,l,l,,79.0
akshaya,l, ,87.0,
akshaya, , ,,108.0
akshaya, ,h,209.0,
akshaya,h,h,,66.0
akshaya,h,e,241.0,
akshaya,e,e,,114.0
akshaya,e,l,45.0,
akshaya,e,p,189.0,
akshaya,l,l,,229.0
akshaya,p,p,,213.0
akshaya,p, ,127.0,
akshaya, , ,,117.0
akshaya, ,y,390.0,
akshaya,y,y,,180.0
akshaya,y,o,25.0,
akshaya,y,u,142.0,
akshaya,o,o,,155.0
akshaya,u,u,,104.0
akshaya,u, ,180.0,
akshaya, , ,,152.0
akshaya, ,t,95.0,
akshaya,t,t,,91.0
akshaya,t,o,70.0,
akshaya,o,o,,158.0
akshaya,o, ,28.0,
akshaya, , ,,104.0
akshaya, ,t,503.0,
akshaya,t,t,,91.0
akshaya,t,y,116.0,
akshaya,y,y,,81.0
akshaya,y,p,114.0,
akshaya,p,p,,123.0
akshaya,p,e,98.0,
akshaya,e,e,,101.0
akshaya,e, ,143.0,
akshaya, , ,,138.0
akshaya, ,s,224.0,
akshaya,s,s,,116.0
akshaya,s,m,118.0,
akshaya,m,m,,137.0
akshaya,m,o,65.0,
akshaya,o,o,,111.0
akshaya,o,o,93.0,
akshaya,o,o,,86.0
akshaya,o,t,103.0,
akshaya,o,h,291.0,
akshaya,t,t,,207.0
akshaya,h,h,,99.0
akshaya,h,l,117.0,
akshaya,l,l,,128.0
akshaya,l,y,90.0,
akshaya,y,y,,80.0
akshaya,y, ,169.0,
akshaya, , ,,124.0
akshaya, ,w,516.0,
akshaya,w,w,,139.0
akshaya,w,i,3.0,
akshaya,i,i,,142.0
akshaya,i,t,100.0,
akshaya,t,t,,87.0
akshaya,t,h,122.0,
akshaya,h,h,,88.0
akshaya,h,o,14.0,
akshaya,o,o,,161.0
akshaya,o,u,124.0,
akshaya,u,u,,126.0
akshaya,u,t,79.0,
akshaya,t,t,,100.0
akshaya,t, ,105.0,
akshaya, , ,,146.0
akshaya, ,p,992.0,
akshaya,p,p,,137.0
akshaya,p,a,38.0,
akshaya,a,a,,111.0
akshaya,a,u,374.0,
akshaya,u,u,,122.0
akshaya,u,s,68.0,
akshaya,s,s,,123.0
akshaya,s,i,6.0,
akshaya,s,n,171.0,
akshaya,i,i,,234.0
akshaya,n,n,,165.0
akshaya,n,g,130.0,
akshaya,g,g,,79.0
akshaya,g,.,575.0,
akshaya,.,.,,76.0
akshaya,., ,177.0,
akshaya, , ,,124.0
akshaya, ,Shift,90.0,
akshaya, ,T,500.0,
akshaya,T,T,,138.0
akshaya,Shift,Shift,,618.0
akshaya,Shift,r,939.0,
akshaya,r,r,,107.0
akshaya,r,y,131.0,
akshaya,y,y,,90.0
akshaya,y, ,81.0,
akshaya, , ,,123.0
akshaya, ,a,179.0,
akshaya,a,a,,116.0
akshaya,a,s,112.0,
akshaya,s,s,,110.0
akshaya,s,k,5.0,
akshaya,k,k,,112.0
akshaya,k,i,101.0,
akshaya,i,i,,171.0
akshaya,i,n,54.0,
akshaya,n,n,,99.0
akshaya,n,g,70.0,
akshaya,g,g,,89.0
akshaya,g,Backspace,620.0,
akshaya,Backspace,Backspace,,162.0
akshaya,Backspace,Backspace,143.0,
akshaya,Backspace,Backspace,,65.0
akshaya,Backspace,Backspace,142.0,
akshaya,Backspace,Backspace,,38.0
akshaya,Backspace,Backspace,120.0,
akshaya,Backspace,Backspace,,71.0
akshaya,Backspace,Backspace,95.0,
akshaya,Backspace,Backspace,,65.0
akshaya,Backspace,Backspace,128.0,
akshaya,Backspace,Backspace,,37.0
akshaya,Backspace,t,642.0,
akshaya,t,t,,90.0
akshaya,t,a,439.0,
akshaya,a,a,,102.0
akshaya,a,k,87.0,
akshaya,k,k,,160.0
akshaya,k,i,23.0,
akshaya,i,i,,134.0
akshaya,i,n,99.0,
akshaya,n,n,,109.0
akshaya,n,g,177.0,
akshaya,g,g,,79.0
akshaya,g, ,127.0,
akshaya, , ,,122.0
akshaya, ,a,138.0,
akshaya,a,a,,126.0
akshaya,a, ,47.0,
akshaya, , ,,91.0
akshaya, ,t,117.0,
akshaya,t,t,,92.0
akshaya,t,y,125.0,
akshaya,y,y,,69.0
akshaya,y,p,87.0,
akshaya,p,p,,134.0
akshaya,p,i,155.0,
akshaya,i,i,,105.0
akshaya,i,n,104.0,
akshaya,n,n,,97.0
akshaya,n,g,79.0,
akshaya,g,g,,82.0
akshaya,g, ,80.0,
akshaya, , ,,119.0
akshaya, ,s,81.0,
akshaya,s,s,,123.0
akshaya,s,p,21.0,
akshaya,p,p,,161.0
akshaya,p,e,49.0,
akshaya,e,e,,60.0
akshaya,e,e,119.0,
akshaya,e,e,,66.0
akshaya,e,d,162.0,
akshaya,d,d,,71.0
akshaya,d, ,57.0,
akshaya, , ,,165.0
akshaya, ,t,187.0,
akshaya,t,t,,99.0
akshaya,t,e,171.0,
akshaya,e,e,,98.0
akshaya,e,s,127.0,
akshaya,s,s,,97.0
akshaya,s,t,148.0,
akshaya,t,t,,57.0
akshaya,t, ,221.0,
akshaya, , ,,104.0
akshaya, ,b,209.0,
akshaya,b,b,,105.0
akshaya,b,e,152.0,
akshaya,e,e,,110.0
akshaya,e,f,405.0,
akshaya,f,f,,70.0
akshaya,f,o,77.0,
akshaya,o,o,,115.0
akshaya,o,r,40.0,
akshaya,r,r,,83.0
akshaya,r,e,119.0,
akshaya,e,e,,82.0
akshaya,e, ,78.0,
akshaya, , ,,157.0
akshaya, ,a,2.0,
akshaya,a,a,,98.0
akshaya,a,n,32.0,
akshaya,n,n,,133.0
akshaya,n,d,29.0,
akshaya,d,d,,80.0
akshaya,d, ,44.0,
akshaya, , ,,130.0
akshaya, ,a,4.0,
akshaya,a,a,,91.0
akshaya,a,f,160.0,
akshaya,f,f,,71.0
akshaya,f,t,137.0,
akshaya,t,t,,78.0
akshaya,t,e,128.0,
akshaya,t,r,251.0,
akshaya,e,e,,149.0
akshaya,r,r,,142.0
akshaya,r, ,132.0,
akshaya, , ,,83.0
akshaya, ,t,128.0,
akshaya,t,t,,111.0
akshaya,t,o,130.0,
akshaya,o,o,,149.0
akshaya,o, ,6.0,
akshaya, , ,,65.0
akshaya, ,s,173.0,
akshaya,s,s,,98.0
akshaya,s,e,120.0,
