user_id,user_name,event_time,key,event
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:25.223,c,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:25.238,h,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:25.302,h,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:25.433,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:25.508,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:25.645,o,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:25.731,o,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.087,l,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.167,l,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.278,o,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.354,o,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.590,g,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.670,g,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.868,y,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:26.956,y,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:27.159, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:27.256, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:27.947,w,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:28.064,w,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:28.365,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:28.445,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:28.768,t,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:28.835,t,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:28.965,h,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.029,h,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.157, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.230, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.462,u,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.547,u,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.760,r,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.843,r,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:29.955,b,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:30.030,b,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:30.125,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:30.246,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:30.289,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:30.367,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:30.904, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:30.965, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:31.450,p,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:31.530,p,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:31.629,l,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:31.709,l,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:31.776,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:31.904,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:31.982,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.014,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.108,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.178,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.439,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.517,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.618,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.707,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.882,g,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:32.958,g,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:33.094, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:33.175, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:33.827,c,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:33.909,c,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:34.075,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:34.205,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:34.302,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:34.377,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:34.524, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:34.592, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:35.663,l,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:35.749,l,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:35.853,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:35.914,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:36.065,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:36.178,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:36.364,d,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:36.442,d,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:36.611, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:36.687, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:37.193,t,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:37.267,t,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:37.553,o,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:37.652,o,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:37.906, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:37.996, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:38.528,m,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:38.612,m,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:38.736,o,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:38.824,o,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:38.999,r,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:39.063,r,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:39.195,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:39.275,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:39.357, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:39.439, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:40.659,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:40.731,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:40.944,f,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.010,f,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.104,f,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.205,f,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.341,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.415,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.485,c,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.616,c,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.649,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.731,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.874,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:41.968,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:42.518,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:42.592,Backspace,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:42.739,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:42.836,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:42.890,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:42.977,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:43.136,t,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:43.224,t,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:43.447, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:43.532, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:44.242,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:44.352,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:44.568,d,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:44.681,d,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:44.845, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:44.928, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:45.532,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:45.595,Backspace,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:45.679,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:45.773,Backspace,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:46.901,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:46.968,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:47.054,d,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:47.151,d,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:47.401, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:47.484, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.012,s,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.114,s,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.230,u,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.304,u,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.368,s,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.483,s,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.593,t,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.682,t,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.759,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.892,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:48.977,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:49.060,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:49.197,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:49.294,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.058,a,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.167,a,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.273,b,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.350,b,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.637,l,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.745,l,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.862,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:50.973,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:51.123, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:51.208, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.023,l,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.113,l,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.239,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.325,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.523,v,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.602,v,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.762,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:52.866,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:53.004,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:53.096,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:53.258,g,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:53.351,g,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:53.514, ,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:53.598, ,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:54.225,c,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:54.336,c,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:54.540,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:54.616,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:54.931,v,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.005,v,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.215,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.303,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.520,r,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.624,r,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.706,o,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.795,o,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:55.946,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:56.025,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:56.329,m,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:56.409,m,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:56.553,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:56.645,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:56.670,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:56.754,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:57.285,t,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:57.362,t,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:57.459,s,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:41:57.549,s,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:00.470,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:00.973,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.004,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.034,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.065,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.094,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.124,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.154,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.185,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.214,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.245,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.252,Backspace,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.450,Backspace,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:01.491,Backspace,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:02.298,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:02.394,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:02.551,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:02.642,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:02.970,v,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:03.045,v,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:03.324,i,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:03.414,i,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:03.568,r,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:03.680,r,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:03.810,o,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:03.887,o,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.078,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.152,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.285,m,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.379,m,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.514,e,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.610,e,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.689,n,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.781,n,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:04.966,t,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:05.060,t,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:05.113,s,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:05.202,s,r
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:06.140,.,p
5811b396-37e3-43a7-9d1b-a5e19ef2fed3,neha,2024-05-29 12:42:06.206,.,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:29.804,Shift,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:30.062,A,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:30.267,S,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:30.425,A,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:30.451,S,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:30.475,Shift,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:32.119,Backspace,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:32.199,Backspace,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:32.527,s,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:32.627,s,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:33.946, ,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:34.033, ,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:34.285,u,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:34.451,u,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:34.534,r,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:34.611,r,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:35.249,b,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:35.367,b,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:35.472,a,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:35.602,a,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:35.743,n,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:35.895,n,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:36.758,i,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:36.858,i,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:37.223,z,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:37.305,z,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:37.439,a,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:37.531,a,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:37.794,t,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:37.852,t,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:38.078,i,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:38.146,o,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:38.329,o,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:38.406,i,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:38.519,n,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:38.632,n,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:39.093, ,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:39.202, ,r
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:39.720,c,p
20b001fd-31ae-4f8f-8b19-5158084c4266,akshaya,2024-05-29 13:52:39.834,c,r
